PRCE_REG_YMD,MRKT_ESNT_NO,MRKT_CODE,MRKT_NM,CTNP_CODE,CTNP_NM,SGGU_CODE,SGGU_NM,PDLT_CODE,PDLT_NM,SPCS_CODE,SPCS_NM,WSRT_EXMN_SE_CODE,EXMN_SE_NM,BULK_GRAD_CODE,BULK_GRAD_NM,PDLT_PRCE,MTC_SMT_UNIT_MG,MTC_SMT_UNIT_NM,WHSL_SMT_UNIT_MG,WHSL_SMT_UNIT_NM,RTSL_SMT_UNIT_MG,RTSL_SMT_UNIT_NM,EVFD_FMPD_SMT_UNIT_MG,EVFD_FMPD_SMT_UNIT_NM,DCNT_PRCE_YN,ETL_LDG_DT
20231213,41,110402,A-유통,11,서울,1101,서울,111,쌀,1,20kg,1,소매,4,상품,59900,80,kg,20.0,kg,20.0,kg,10.0,kg,Y,20240102062408
20231213,41,110402,A-유통,11,서울,1101,서울,111,쌀,10,10kg,1,소매,4,상품,29900,,,,,10.0,kg,,,Y,20240102062408
20231214,41,110402,A-유통,11,서울,1101,서울,111,쌀,1,20kg,1,소매,4,상품,59900,80,kg,20.0,kg,20.0,kg,10.0,kg,Y,20240102062408
20231214,41,110402,A-유통,11,서울,1101,서울,111,쌀,10,10kg,1,소매,4,상품,29900,,,,,10.0,kg,,,Y,20240102062408
20231215,41,110402,A-유통,11,서울,1101,서울,111,쌀,10,10kg,1,소매,4,상품,29900,,,,,10.0,kg,,,Y,20240102062408
20231215,41,110402,A-유통,11,서울,1101,서울,111,쌀,1,20kg,1,소매,4,상품,59900,80,kg,20.0,kg,20.0,kg,10.0,kg,Y,20240102062408
20231218,41,110402,A-유통,11,서울,1101,서울,111,쌀,1,20kg,1,소매,4,상품,59900,80,kg,20.0,kg,20.0,kg,10.0,kg,Y,20240102062408
20231218,41,110402,A-유통,11,서울,1101,서울,111,쌀,10,10kg,1,소매,4,상품,29900,,,,,10.0,kg,,,Y,20240102062408
20231219,41,110402,A-유통,11,서울,1101,서울,111,쌀,1,20kg,1,소매,4,상품,59900,80,kg,20.0,kg,20.0,kg,10.0,kg,Y,20240103065948
20231219,41,110402,A-유통,11,서울,1101,서울,111,쌀,10,10kg,1,소매,4,상품,29900,,,,,10.0,kg,,,Y,20240103065948
20231220,41,110402,A-유통,11,서울,1101,서울,111,쌀,1,20kg,1,소매,4,상품,59900,80,kg,20.0,kg,20.0,kg,10.0,kg,Y,20240104065906
20231220,41,110402,A-유통,11,서울,1101,서울,111,쌀,10,10kg,1,소매,4,상품,29900,,,,,10.0,kg,,,Y,20240104065906
20231221,41,110402,A-유통,11,서울,1101,서울,111,쌀,1,20kg,1,소매,4,상품,59900,80,kg,20.0,kg,20.0,kg,10.0,kg,Y,20240105065912
20231221,41,110402,A-유통,11,서울,1101,서울,111,쌀,10,10kg,1,소매,4,상품,29900,,,,,10.0,kg,,,Y,20240105065912
20231222,41,110402,A-유통,11,서울,1101,서울,111,쌀,10,10kg,1,소매,4,상품,29900,,,,,10.0,kg,,,Y,20240106065856
20231222,41,110402,A-유통,11,서울,1101,서울,111,쌀,1,20kg,1,소매,4,상품,59900,80,kg,20.0,kg,20.0,kg,10.0,kg,Y,20240106065856
20231226,41,110402,A-유통,11,서울,1101,서울,111,쌀,10,10kg,1,소매,4,상품,29900,,,,,10.0,kg,,,Y,20240110065931
20231226,41,110402,A-유통,11,서울,1101,서울,111,쌀,1,20kg,1,소매,4,상품,59900,80,kg,20.0,kg,20.0,kg,10.0,kg,Y,20240110065931
20231227,41,110402,A-유통,11,서울,1101,서울,111,쌀,10,10kg,1,소매,4,상품,29900,,,,,10.0,kg,,,Y,20240111065935
20231227,41,110402,A-유통,11,서울,1101,서울,111,쌀,1,20kg,1,소매,4,상품,59900,80,kg,20.0,kg,20.0,kg,10.0,kg,Y,20240111065935
20231228,41,110402,A-유통,11,서울,1101,서울,111,쌀,10,10kg,1,소매,4,상품,29900,,,,,10.0,kg,,,Y,20240112065929
20231228,41,110402,A-유통,11,서울,1101,서울,111,쌀,1,20kg,1,소매,4,상품,59900,80,kg,20.0,kg,20.0,kg,10.0,kg,Y,20240112065929
20231229,41,110402,A-유통,11,서울,1101,서울,111,쌀,10,10kg,1,소매,4,상품,29900,,,,,10.0,kg,,,Y,20240113065914
20231229,41,110402,A-유통,11,서울,1101,서울,111,쌀,1,20kg,1,소매,4,상품,59900,80,kg,20.0,kg,20.0,kg,10.0,kg,Y,20240113065914
20240102,41,110402,A-유통,11,서울,1101,서울,111,쌀,10,10kg,1,소매,4,상품,29900,,,,,10.0,kg,,,Y,20240117065900
20240102,41,110402,A-유통,11,서울,1101,서울,111,쌀,1,20kg,1,소매,4,상품,59900,80,kg,20.0,kg,20.0,kg,10.0,kg,Y,20240117065900
20240103,41,110402,A-유통,11,서울,1101,서울,111,쌀,10,10kg,1,소매,4,상품,29900,,,,,10.0,kg,,,Y,20240118065914
20240103,41,110402,A-유통,11,서울,1101,서울,111,쌀,1,20kg,1,소매,4,상품,59900,80,kg,20.0,kg,20.0,kg,10.0,kg,Y,20240118065914
20240104,41,110402,A-유통,11,서울,1101,서울,111,쌀,10,10kg,1,소매,4,상품,29900,,,,,10.0,kg,,,Y,20240119065906
20240104,41,110402,A-유통,11,서울,1101,서울,111,쌀,1,20kg,1,소매,4,상품,56900,80,kg,20.0,kg,20.0,kg,10.0,kg,Y,20240119065906
20240105,41,110402,A-유통,11,서울,1101,서울,111,쌀,10,10kg,1,소매,4,상품,29900,,,,,10.0,kg,,,Y,20240120065927
20240105,41,110402,A-유통,11,서울,1101,서울,111,쌀,1,20kg,1,소매,4,상품,56900,80,kg,20.0,kg,20.0,kg,10.0,kg,Y,20240120065927
20240108,41,110402,A-유통,11,서울,1101,서울,111,쌀,1,20kg,1,소매,4,상품,56900,80,kg,20.0,kg,20.0,kg,10.0,kg,Y,20240123065913
20240108,41,110402,A-유통,11,서울,1101,서울,111,쌀,10,10kg,1,소매,4,상품,29900,,,,,10.0,kg,,,Y,20240123065913
20240109,41,110402,A-유통,11,서울,1101,서울,111,쌀,10,10kg,1,소매,4,상품,29900,,,,,10.0,kg,,,Y,20240124065912
20240109,41,110402,A-유통,11,서울,1101,서울,111,쌀,1,20kg,1,소매,4,상품,56900,80,kg,20.0,kg,20.0,kg,10.0,kg,Y,20240124065912
20240110,41,110402,A-유통,11,서울,1101,서울,111,쌀,10,10kg,1,소매,4,상품,29900,,,,,10.0,kg,,,Y,20240125065917
20240110,41,110402,A-유통,11,서울,1101,서울,111,쌀,1,20kg,1,소매,4,상품,56900,80,kg,20.0,kg,20.0,kg,10.0,kg,Y,20240125065917
20240111,41,110402,A-유통,11,서울,1101,서울,111,쌀,10,10kg,1,소매,4,상품,29900,,,,,10.0,kg,,,Y,20240126065910
20240111,41,110402,A-유통,11,서울,1101,서울,111,쌀,1,20kg,1,소매,4,상품,56900,80,kg,20.0,kg,20.0,kg,10.0,kg,Y,20240126065910
20240115,41,110402,A-유통,11,서울,1101,서울,111,쌀,10,10kg,1,소매,4,상품,29900,,,,,10.0,kg,,,Y,20240130065928
20240115,41,110402,A-유통,11,서울,1101,서울,111,쌀,1,20kg,1,소매,4,상품,56900,80,kg,20.0,kg,20.0,kg,10.0,kg,Y,20240130065928
20240116,41,110402,A-유통,11,서울,1101,서울,111,쌀,10,10kg,1,소매,4,상품,29900,,,,,10.0,kg,,,Y,20240131065939
20240116,41,110402,A-유통,11,서울,1101,서울,111,쌀,1,20kg,1,소매,4,상품,56900,80,kg,20.0,kg,20.0,kg,10.0,kg,Y,20240131065939
20240117,41,110402,A-유통,11,서울,1101,서울,111,쌀,1,20kg,1,소매,4,상품,56900,80,kg,20.0,kg,20.0,kg,10.0,kg,Y,20240201065942
20240117,41,110402,A-유통,11,서울,1101,서울,111,쌀,10,10kg,1,소매,4,상품,29900,,,,,10.0,kg,,,Y,20240201065942
20240118,41,110402,A-유통,11,서울,1101,서울,111,쌀,10,10kg,1,소매,4,상품,29900,,,,,10.0,kg,,,Y,20240202065931
20240118,41,110402,A-유통,11,서울,1101,서울,111,쌀,1,20kg,1,소매,4,상품,56900,80,kg,20.0,kg,20.0,kg,10.0,kg,Y,20240202065931
20240119,41,110402,A-유통,11,서울,1101,서울,111,쌀,10,10kg,1,소매,4,상품,29900,,,,,10.0,kg,,,Y,20240203065943
20240119,41,110402,A-유통,11,서울,1101,서울,111,쌀,1,20kg,1,소매,4,상품,56900,80,kg,20.0,kg,20.0,kg,10.0,kg,Y,20240203065943
20240122,41,110402,A-유통,11,서울,1101,서울,111,쌀,10,10kg,1,소매,4,상품,29900,,,,,10.0,kg,,,Y,20240206065935
20240122,41,110402,A-유통,11,서울,1101,서울,111,쌀,1,20kg,1,소매,4,상품,56900,80,kg,20.0,kg,20.0,kg,10.0,kg,Y,20240206065935
20240123,41,110402,A-유통,11,서울,1101,서울,111,쌀,10,10kg,1,소매,4,상품,29900,,,,,10.0,kg,,,Y,20240207065925
20240123,41,110402,A-유통,11,서울,1101,서울,111,쌀,1,20kg,1,소매,4,상품,56900,80,kg,20.0,kg,20.0,kg,10.0,kg,Y,20240207065925
20240124,41,110402,A-유통,11,서울,1101,서울,111,쌀,1,20kg,1,소매,4,상품,56900,80,kg,20.0,kg,20.0,kg,10.0,kg,Y,20240208065918
20240124,41,110402,A-유통,11,서울,1101,서울,111,쌀,10,10kg,1,소매,4,상품,29900,,,,,10.0,kg,,,Y,20240208065918
20240125,41,110402,A-유통,11,서울,1101,서울,111,쌀,1,20kg,1,소매,4,상품,54900,80,kg,20.0,kg,20.0,kg,10.0,kg,Y,20240209065927
20240125,41,110402,A-유통,11,서울,1101,서울,111,쌀,10,10kg,1,소매,4,상품,29900,,,,,10.0,kg,,,Y,20240209065927
20240126,41,110402,A-유통,11,서울,1101,서울,111,쌀,10,10kg,1,소매,4,상품,29900,,,,,10.0,kg,,,Y,20240210065928
20240126,41,110402,A-유통,11,서울,1101,서울,111,쌀,1,20kg,1,소매,4,상품,54900,80,kg,20.0,kg,20.0,kg,10.0,kg,Y,20240210065928
20240129,41,110402,A-유통,11,서울,1101,서울,111,쌀,10,10kg,1,소매,4,상품,29900,,,,,10.0,kg,,,Y,20240213065937
20240129,41,110402,A-유통,11,서울,1101,서울,111,쌀,1,20kg,1,소매,4,상품,54900,80,kg,20.0,kg,20.0,kg,10.0,kg,Y,20240213065937
20240130,41,110402,A-유통,11,서울,1101,서울,111,쌀,10,10kg,1,소매,4,상품,29900,,,,,10.0,kg,,,Y,20240214065934
20240130,41,110402,A-유통,11,서울,1101,서울,111,쌀,1,20kg,1,소매,4,상품,54900,80,kg,20.0,kg,20.0,kg,10.0,kg,Y,20240214065934
20240131,41,110402,A-유통,11,서울,1101,서울,111,쌀,10,10kg,1,소매,4,상품,29900,,,,,10.0,kg,,,Y,20240215065950
20240131,41,110402,A-유통,11,서울,1101,서울,111,쌀,1,20kg,1,소매,4,상품,54900,80,kg,20.0,kg,20.0,kg,10.0,kg,Y,20240215065950
20240201,41,110402,A-유통,11,서울,1101,서울,111,쌀,10,10kg,1,소매,4,상품,29900,,,,,10.0,kg,,,Y,20240216065942
20240201,41,110402,A-유통,11,서울,1101,서울,111,쌀,1,20kg,1,소매,4,상품,54900,80,kg,20.0,kg,20.0,kg,10.0,kg,Y,20240216065942
20240202,41,110402,A-유통,11,서울,1101,서울,111,쌀,1,20kg,1,소매,4,상품,54900,80,kg,20.0,kg,20.0,kg,10.0,kg,Y,20240217065957
20240202,41,110402,A-유통,11,서울,1101,서울,111,쌀,10,10kg,1,소매,4,상품,29900,,,,,10.0,kg,,,Y,20240217065957
20240205,41,110402,A-유통,11,서울,1101,서울,111,쌀,10,10kg,1,소매,4,상품,29900,,,,,10.0,kg,,,Y,20240220065942
20240205,41,110402,A-유통,11,서울,1101,서울,111,쌀,1,20kg,1,소매,4,상품,54900,80,kg,20.0,kg,20.0,kg,10.0,kg,Y,20240220065942
20240206,41,110402,A-유통,11,서울,1101,서울,111,쌀,10,10kg,1,소매,4,상품,29900,,,,,10.0,kg,,,Y,20240221112510
20240206,41,110402,A-유통,11,서울,1101,서울,111,쌀,1,20kg,1,소매,4,상품,54900,80,kg,20.0,kg,20.0,kg,10.0,kg,Y,20240221112510
20240207,41,110402,A-유통,11,서울,1101,서울,111,쌀,10,10kg,1,소매,4,상품,29900,,,,,10.0,kg,,,Y,20240222065940
20240207,41,110402,A-유통,11,서울,1101,서울,111,쌀,1,20kg,1,소매,4,상품,54900,80,kg,20.0,kg,20.0,kg,10.0,kg,Y,20240222065940
20240208,41,110402,A-유통,11,서울,1101,서울,111,쌀,10,10kg,1,소매,4,상품,29900,,,,,10.0,kg,,,Y,20240223065943
20240208,41,110402,A-유통,11,서울,1101,서울,111,쌀,1,20kg,1,소매,4,상품,56900,80,kg,20.0,kg,20.0,kg,10.0,kg,Y,20240223065943
20240213,41,110402,A-유통,11,서울,1101,서울,111,쌀,1,20kg,1,소매,4,상품,56900,80,kg,20.0,kg,20.0,kg,10.0,kg,Y,20240228065936
20240213,41,110402,A-유통,11,서울,1101,서울,111,쌀,10,10kg,1,소매,4,상품,29900,,,,,10.0,kg,,,Y,20240228065936
20240214,41,110402,A-유통,11,서울,1101,서울,111,쌀,1,20kg,1,소매,4,상품,56900,80,kg,20.0,kg,20.0,kg,10.0,kg,Y,20240229065935
20240214,41,110402,A-유통,11,서울,1101,서울,111,쌀,10,10kg,1,소매,4,상품,29900,,,,,10.0,kg,,,Y,20240229065935
20240215,41,110402,A-유통,11,서울,1101,서울,111,쌀,1,20kg,1,소매,4,상품,56900,80,kg,20.0,kg,20.0,kg,10.0,kg,Y,20240301070020
20240215,41,110402,A-유통,11,서울,1101,서울,111,쌀,10,10kg,1,소매,4,상품,29900,,,,,10.0,kg,,,Y,20240301070020
20240216,41,110402,A-유통,11,서울,1101,서울,111,쌀,1,20kg,1,소매,4,상품,56900,80,kg,20.0,kg,20.0,kg,10.0,kg,Y,20240302065953
20240216,41,110402,A-유통,11,서울,1101,서울,111,쌀,10,10kg,1,소매,4,상품,29900,,,,,10.0,kg,,,Y,20240302065953
20240219,41,110402,A-유통,11,서울,1101,서울,111,쌀,10,10kg,1,소매,4,상품,29900,,,,,10.0,kg,,,Y,20240305065952
20240219,41,110402,A-유통,11,서울,1101,서울,111,쌀,1,20kg,1,소매,4,상품,56900,80,kg,20.0,kg,20.0,kg,10.0,kg,Y,20240305065952
20240220,41,110402,A-유통,11,서울,1101,서울,111,쌀,10,10kg,1,소매,4,상품,29900,,,,,10.0,kg,,,Y,20240306065941
20240220,41,110402,A-유통,11,서울,1101,서울,111,쌀,1,20kg,1,소매,4,상품,56900,80,kg,20.0,kg,20.0,kg,10.0,kg,Y,20240306065941
20240221,41,110402,A-유통,11,서울,1101,서울,111,쌀,10,10kg,1,소매,4,상품,29900,,,,,10.0,kg,,,Y,20240307065956
20240221,41,110402,A-유통,11,서울,1101,서울,111,쌀,1,20kg,1,소매,4,상품,56900,80,kg,20.0,kg,20.0,kg,10.0,kg,Y,20240307065956
20240222,41,110402,A-유통,11,서울,1101,서울,111,쌀,1,20kg,1,소매,4,상품,56900,80,kg,20.0,kg,20.0,kg,10.0,kg,Y,20240308065948
20240222,41,110402,A-유통,11,서울,1101,서울,111,쌀,10,10kg,1,소매,4,상품,29900,,,,,10.0,kg,,,Y,20240308065948
20240223,41,110402,A-유통,11,서울,1101,서울,111,쌀,10,10kg,1,소매,4,상품,29900,,,,,10.0,kg,,,Y,20240309065947
20240223,41,110402,A-유통,11,서울,1101,서울,111,쌀,1,20kg,1,소매,4,상품,56900,80,kg,20.0,kg,20.0,kg,10.0,kg,Y,20240309065947
20240226,41,110402,A-유통,11,서울,1101,서울,111,쌀,10,10kg,1,소매,4,상품,29900,,,,,10.0,kg,,,Y,20240312070022
20240226,41,110402,A-유통,11,서울,1101,서울,111,쌀,1,20kg,1,소매,4,상품,56900,80,kg,20.0,kg,20.0,kg,10.0,kg,Y,20240312070022
20240227,41,110402,A-유통,11,서울,1101,서울,111,쌀,10,10kg,1,소매,4,상품,29900,,,,,10.0,kg,,,Y,20240313065944
20240227,41,110402,A-유통,11,서울,1101,서울,111,쌀,1,20kg,1,소매,4,상품,56900,80,kg,20.0,kg,20.0,kg,10.0,kg,Y,20240313065944
20240228,41,110402,A-유통,11,서울,1101,서울,111,쌀,10,10kg,1,소매,4,상품,29900,,,,,10.0,kg,,,Y,20240314065945
20240228,41,110402,A-유통,11,서울,1101,서울,111,쌀,1,20kg,1,소매,4,상품,56900,80,kg,20.0,kg,20.0,kg,10.0,kg,Y,20240314065945
20240229,41,110402,A-유통,11,서울,1101,서울,111,쌀,10,10kg,1,소매,4,상품,29900,,,,,10.0,kg,,,Y,20240318011344
20240229,41,110402,A-유통,11,서울,1101,서울,111,쌀,1,20kg,1,소매,4,상품,56900,80,kg,20.0,kg,20.0,kg,10.0,kg,Y,20240318011344
20240304,41,110402,A-유통,11,서울,1101,서울,111,쌀,1,20kg,1,소매,4,상품,49900,80,kg,20.0,kg,20.0,kg,10.0,kg,Y,20240319070511
20240304,41,110402,A-유통,11,서울,1101,서울,111,쌀,10,10kg,1,소매,4,상품,22900,,,,,10.0,kg,,,Y,20240319070511
20240305,41,110402,A-유통,11,서울,1101,서울,111,쌀,1,20kg,1,소매,4,상품,49900,80,kg,20.0,kg,20.0,kg,10.0,kg,Y,20240320070501
20240305,41,110402,A-유통,11,서울,1101,서울,111,쌀,10,10kg,1,소매,4,상품,22900,,,,,10.0,kg,,,Y,20240320070501
20240306,41,110402,A-유통,11,서울,1101,서울,111,쌀,10,10kg,1,소매,4,상품,22900,,,,,10.0,kg,,,Y,20240321070453
20240306,41,110402,A-유통,11,서울,1101,서울,111,쌀,1,20kg,1,소매,4,상품,49900,80,kg,20.0,kg,20.0,kg,10.0,kg,Y,20240321070453
20240307,41,110402,A-유통,11,서울,1101,서울,111,쌀,10,10kg,1,소매,4,상품,25900,,,,,10.0,kg,,,Y,20240322070436
20240307,41,110402,A-유통,11,서울,1101,서울,111,쌀,1,20kg,1,소매,4,상품,52900,80,kg,20.0,kg,20.0,kg,10.0,kg,Y,20240322070436
20240308,41,110402,A-유통,11,서울,1101,서울,111,쌀,10,10kg,1,소매,4,상품,25900,,,,,10.0,kg,,,Y,20240323070536
20240308,41,110402,A-유통,11,서울,1101,서울,111,쌀,1,20kg,1,소매,4,상품,52900,80,kg,20.0,kg,20.0,kg,10.0,kg,Y,20240323070536
20240311,41,110402,A-유통,11,서울,1101,서울,111,쌀,10,10kg,1,소매,4,상품,25900,,,,,10.0,kg,,,Y,20240326070457
20240311,41,110402,A-유통,11,서울,1101,서울,111,쌀,1,20kg,1,소매,4,상품,52900,80,kg,20.0,kg,20.0,kg,10.0,kg,Y,20240326070457
20240312,41,110402,A-유통,11,서울,1101,서울,111,쌀,10,10kg,1,소매,4,상품,25900,,,,,10.0,kg,,,Y,20240327070513
20240312,41,110402,A-유통,11,서울,1101,서울,111,쌀,1,20kg,1,소매,4,상품,52900,80,kg,20.0,kg,20.0,kg,10.0,kg,Y,20240327070513
20240313,41,110402,A-유통,11,서울,1101,서울,111,쌀,10,10kg,1,소매,4,상품,25900,,,,,10.0,kg,,,Y,20240328070517
20240313,41,110402,A-유통,11,서울,1101,서울,111,쌀,1,20kg,1,소매,4,상품,52900,80,kg,20.0,kg,20.0,kg,10.0,kg,Y,20240328070517
20240314,41,110402,A-유통,11,서울,1101,서울,111,쌀,1,20kg,1,소매,4,상품,54900,80,kg,20.0,kg,20.0,kg,10.0,kg,Y,20240329070517
20240314,41,110402,A-유통,11,서울,1101,서울,111,쌀,10,10kg,1,소매,4,상품,25900,,,,,10.0,kg,,,Y,20240329070517
20240315,41,110402,A-유통,11,서울,1101,서울,111,쌀,10,10kg,1,소매,4,상품,25900,,,,,10.0,kg,,,Y,20240330070516
20240315,41,110402,A-유통,11,서울,1101,서울,111,쌀,1,20kg,1,소매,4,상품,54900,80,kg,20.0,kg,20.0,kg,10.0,kg,Y,20240330070516
20240318,41,110402,A-유통,11,서울,1101,서울,111,쌀,10,10kg,1,소매,4,상품,25900,,,,,10.0,kg,,,Y,20240402070508
20240318,41,110402,A-유통,11,서울,1101,서울,111,쌀,1,20kg,1,소매,4,상품,54900,80,kg,20.0,kg,20.0,kg,10.0,kg,Y,20240402070508
20240319,41,110402,A-유통,11,서울,1101,서울,111,쌀,10,10kg,1,소매,4,상품,25900,,,,,10.0,kg,,,Y,20240403070538
20240319,41,110402,A-유통,11,서울,1101,서울,111,쌀,1,20kg,1,소매,4,상품,54900,80,kg,20.0,kg,20.0,kg,10.0,kg,Y,20240403070538
20240320,41,110402,A-유통,11,서울,1101,서울,111,쌀,10,10kg,1,소매,4,상품,25900,,,,,10.0,kg,,,Y,20240404070521
20240320,41,110402,A-유통,11,서울,1101,서울,111,쌀,1,20kg,1,소매,4,상품,54900,80,kg,20.0,kg,20.0,kg,10.0,kg,Y,20240404070521
20240321,41,110402,A-유통,11,서울,1101,서울,111,쌀,10,10kg,1,소매,4,상품,27900,,,,,10.0,kg,,,Y,20240405070503
20240321,41,110402,A-유통,11,서울,1101,서울,111,쌀,1,20kg,1,소매,4,상품,47900,80,kg,20.0,kg,20.0,kg,10.0,kg,Y,20240405070503
20240322,41,110402,A-유통,11,서울,1101,서울,111,쌀,10,10kg,1,소매,4,상품,27900,,,,,10.0,kg,,,Y,20240406070524
20240322,41,110402,A-유통,11,서울,1101,서울,111,쌀,1,20kg,1,소매,4,상품,47900,80,kg,20.0,kg,20.0,kg,10.0,kg,Y,20240406070524
20240325,41,110402,A-유통,11,서울,1101,서울,111,쌀,1,20kg,1,소매,4,상품,47900,80,kg,20.0,kg,20.0,kg,10.0,kg,Y,20240409070549
20240325,41,110402,A-유통,11,서울,1101,서울,111,쌀,10,10kg,1,소매,4,상품,27900,,,,,10.0,kg,,,Y,20240409070549
20240326,41,110402,A-유통,11,서울,1101,서울,111,쌀,10,10kg,1,소매,4,상품,27900,,,,,10.0,kg,,,Y,20240410070524
20240326,41,110402,A-유통,11,서울,1101,서울,111,쌀,1,20kg,1,소매,4,상품,47900,80,kg,20.0,kg,20.0,kg,10.0,kg,Y,20240410070524
20240327,41,110402,A-유통,11,서울,1101,서울,111,쌀,10,10kg,1,소매,4,상품,27900,,,,,10.0,kg,,,Y,20240411070522
20240327,41,110402,A-유통,11,서울,1101,서울,111,쌀,1,20kg,1,소매,4,상품,47900,80,kg,20.0,kg,20.0,kg,10.0,kg,Y,20240411070522
20240328,41,110402,A-유통,11,서울,1101,서울,111,쌀,10,10kg,1,소매,4,상품,27900,,,,,10.0,kg,,,Y,20240412070542
20240328,41,110402,A-유통,11,서울,1101,서울,111,쌀,1,20kg,1,소매,4,상품,47900,80,kg,20.0,kg,20.0,kg,10.0,kg,Y,20240412070542
20240329,41,110402,A-유통,11,서울,1101,서울,111,쌀,10,10kg,1,소매,4,상품,27900,,,,,10.0,kg,,,Y,20240413070523
20240329,41,110402,A-유통,11,서울,1101,서울,111,쌀,1,20kg,1,소매,4,상품,47900,80,kg,20.0,kg,20.0,kg,10.0,kg,Y,20240413070523
20240401,41,110402,A-유통,11,서울,1101,서울,111,쌀,1,20kg,1,소매,4,상품,44900,80,kg,20.0,kg,20.0,kg,10.0,kg,Y,20240416070514
20240401,41,110402,A-유통,11,서울,1101,서울,111,쌀,10,10kg,1,소매,4,상품,27900,,,,,10.0,kg,,,Y,20240416070514
20240402,41,110402,A-유통,11,서울,1101,서울,111,쌀,10,10kg,1,소매,4,상품,27900,,,,,10.0,kg,,,Y,20240417070513
20240402,41,110402,A-유통,11,서울,1101,서울,111,쌀,1,20kg,1,소매,4,상품,44900,80,kg,20.0,kg,20.0,kg,10.0,kg,Y,20240417070513
20240403,41,110402,A-유통,11,서울,1101,서울,111,쌀,10,10kg,1,소매,4,상품,27900,,,,,10.0,kg,,,Y,20240418070530
20240403,41,110402,A-유통,11,서울,1101,서울,111,쌀,1,20kg,1,소매,4,상품,44900,80,kg,20.0,kg,20.0,kg,10.0,kg,Y,20240418070530
20240404,41,110402,A-유통,11,서울,1101,서울,111,쌀,10,10kg,1,소매,4,상품,25900,,,,,10.0,kg,,,Y,20240419070512
20240404,41,110402,A-유통,11,서울,1101,서울,111,쌀,1,20kg,1,소매,4,상품,47900,80,kg,20.0,kg,20.0,kg,10.0,kg,Y,20240419070512
20240405,41,110402,A-유통,11,서울,1101,서울,111,쌀,1,20kg,1,소매,4,상품,47900,80,kg,20.0,kg,20.0,kg,10.0,kg,Y,20240420070512
20240405,41,110402,A-유통,11,서울,1101,서울,111,쌀,10,10kg,1,소매,4,상품,25900,,,,,10.0,kg,,,Y,20240420070512
20240408,41,110402,A-유통,11,서울,1101,서울,111,쌀,10,10kg,1,소매,4,상품,25900,,,,,10.0,kg,,,Y,20240423070541
